DATE,TIME,AG-PV P3/Irr (W/m2),AG-PV P3/T (oC),AO-TI P1/RH (%),AO-TI P1/T (oC),AO-TI P2/RH (%),AO-TI P2/T (oC),AO-SS P1/RH (%),AO-SS P1/T (oC),AO-SS P2/RH (%),AO-SS P2/T (oC),AG-PV P1/Irr (W/m2),AG-PV P1/T (oC),AG-PV P2/Irr (W/m2),AG-PV P2/T (oC),AG-TI P1/RH (%),AG-TI P1/T (oC),AG-TI P2/RH (%),AG-TI P2/T (oC),AG-SS P1/RH (%),AG-SS P1/T (oC),AG-SS P2/RH (%),AG-SS P2/T (oC),PO-PV/Irr (W/m2),PO-PV/T (oC),AG-TI P3/RH (%),AG-TI P3/T (oC),AO-TI P3/RH (%),AO-TI P3/T (oC),AG-SS P3/RH (%),AG-SS P3/T (oC),AO-SS P3/RH (%),AO-SS P3/T (oC),WS/RH (%),WS/T (oC),WS/P (mm)
10/10/2024,4:55:00 AM,0.0,,,,0.0,0.0,21.18,26.39,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.76,90.2,23.6,
10/10/2024,5:00:00 AM,0.0,,,,0.0,0.0,21.18,26.39,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.73,90.2,23.6,
10/10/2024,5:05:00 AM,0.0,,,,0.0,0.0,21.18,26.36,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.73,90.3,23.5,
10/10/2024,5:10:00 AM,0.0,,,,0.0,0.0,21.18,26.36,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.71,90.3,23.5,
10/10/2024,5:15:00 AM,0.0,,,,0.0,0.0,21.18,26.31,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.71,91.4,23.4,
10/10/2024,5:20:00 AM,0.0,,,,0.0,0.0,21.18,26.29,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.71,91.3,23.5,
10/10/2024,5:25:00 AM,0.0,,,,0.0,0.0,21.18,26.29,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.69,91.5,23.5,
10/10/2024,5:30:00 AM,0.0,,,,0.0,0.0,21.18,26.26,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.69,91.0,23.5,
10/10/2024,5:35:00 AM,0.0,,,,0.0,0.0,21.18,26.26,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.59,26.69,90.8,23.5,
10/10/2024,5:40:00 AM,0.0,,,,0.0,0.0,21.18,26.24,,,2.0,,2.0,,,,,,,,,,0.0,,,,,,,,27.59,26.69,90.6,23.6,
10/10/2024,5:45:00 AM,3.0,,,,0.0,0.0,21.18,26.22,,,4.0,,4.0,,,,,,,,,,3.0,,,,,,,,27.59,26.69,90.8,23.6,
10/10/2024,5:50:00 AM,6.0,,,,0.0,0.0,21.18,26.19,,,7.0,,7.0,,,,,,,,,,5.0,,,,,,,,27.59,26.69,90.8,23.5,
10/10/2024,5:55:00 AM,10.0,,,,0.0,0.0,21.18,26.17,,,10.0,,10.0,,,,,,,,,,8.0,,,,,,,,27.59,26.66,91.0,23.6,
